"Date","wojewodztwo","calkowite","ogolem","stan_rekordu_na"
2021-01-26,"podlaskie",2672,23208,2021-01-25
2021-01-26,"pomorskie",6207,52739,2021-01-25
2021-01-26,"śląskie",7352,88807,2021-01-25
2021-01-26,"świętokrzyskie",2008,21268,2021-01-25
2021-01-26,"warmińsko.mazurskie",1998,27064,2021-01-25
2021-01-26,"wielkopolskie",7173,67330,2021-01-25
2021-01-26,"zachodniopomorskie",3175,33306,2021-01-25
2021-01-27,"cały kraj",123043,905426,2021-01-26
2021-01-27,"dolnośląskie",11686,79685,2021-01-26
2021-01-27,"kujawsko.pomorskie",6557,46093,2021-01-26
2021-01-27,"łódzkie",9547,65254,2021-01-26
2021-01-27,"lubelskie",6262,50852,2021-01-26
2021-01-27,"lubuskie",2817,21130,2021-01-26
2021-01-27,"małopolskie",8417,70792,2021-01-26
2021-01-27,"mazowieckie",18020,142752,2021-01-26
2021-01-27,"opolskie",4339,25142,2021-01-26
2021-01-27,"podkarpackie",4341,37475,2021-01-26
2021-01-27,"podlaskie",4178,28264,2021-01-26
2021-01-27,"pomorskie",9279,60441,2021-01-26
2021-01-27,"śląskie",13585,104099,2021-01-26
2021-01-27,"świętokrzyskie",3642,25557,2021-01-26
2021-01-27,"warmińsko.mazurskie",3757,31173,2021-01-26
2021-01-27,"wielkopolskie",11623,78254,2021-01-26
2021-01-27,"zachodniopomorskie",4993,38463,2021-01-26
2021-01-28,"cały kraj",149778,1008166,2021-01-27
2021-01-28,"dolnośląskie",13948,87575,2021-01-27
2021-01-28,"kujawsko.pomorskie",7773,51071,2021-01-27
2021-01-28,"łódzkie",11857,72215,2021-01-27
2021-01-28,"lubelskie",7615,56716,2021-01-27
2021-01-28,"lubuskie",3252,23973,2021-01-27
2021-01-28,"małopolskie",10074,79756,2021-01-27
2021-01-28,"mazowieckie",21267,157546,2021-01-27
2021-01-28,"opolskie",5199,28644,2021-01-27
2021-01-28,"podkarpackie",5346,42782,2021-01-27
2021-01-28,"podlaskie",4941,31719,2021-01-27
2021-01-28,"pomorskie",11470,66488,2021-01-27
2021-01-28,"śląskie",17320,116209,2021-01-27
2021-01-28,"świętokrzyskie",4370,28820,2021-01-27
2021-01-28,"warmińsko.mazurskie",4776,34389,2021-01-27
2021-01-28,"wielkopolskie",14359,87540,2021-01-27
2021-01-28,"zachodniopomorskie",6211,42723,2021-01-27
2021-01-29,"cały kraj",179127,1096920,2021-01-28
2021-01-29,"dolnośląskie",16560,95146,2021-01-28
2021-01-29,"kujawsko.pomorskie",9784,56104,2021-01-28
2021-01-29,"łódzkie",14026,78088,2021-01-28
2021-01-29,"lubelskie",9117,62048,2021-01-28
2021-01-29,"lubuskie",3786,26211,2021-01-28
2021-01-29,"małopolskie",12718,87590,2021-01-28
2021-01-29,"mazowieckie",26227,171363,2021-01-28
2021-01-29,"opolskie",6026,31123,2021-01-28
2021-01-29,"podkarpackie",6173,47475,2021-01-28
2021-01-29,"podlaskie",5693,34472,2021-01-28
2021-01-29,"pomorskie",13647,71452,2021-01-28
2021-01-29,"śląskie",20425,125477,2021-01-28
2021-01-29,"świętokrzyskie",4919,31450,2021-01-28
2021-01-29,"warmińsko.mazurskie",5733,37270,2021-01-28
2021-01-29,"wielkopolskie",16835,94800,2021-01-28
2021-01-29,"zachodniopomorskie",7458,46851,2021-01-28
2021-01-30,"cały kraj",195480,1141035,2021-01-29
2021-01-30,"dolnośląskie",18270,99079,2021-01-29
2021-01-30,"kujawsko.pomorskie",10698,58438,2021-01-29
2021-01-30,"łódzkie",15323,81139,2021-01-29
2021-01-30,"lubelskie",9779,64521,2021-01-29
2021-01-30,"lubuskie",4170,27585,2021-01-29
2021-01-30,"małopolskie",14214,91415,2021-01-29
2021-01-30,"mazowieckie",29015,178643,2021-01-29
2021-01-30,"opolskie",6317,32028,2021-01-29
2021-01-30,"podkarpackie",6671,49383,2021-01-29
2021-01-30,"podlaskie",6086,35734,2021-01-29
2021-01-30,"pomorskie",14761,74199,2021-01-29
2021-01-30,"śląskie",21974,129571,2021-01-29
2021-01-30,"świętokrzyskie",5188,32467,2021-01-29
2021-01-30,"warmińsko.mazurskie",6103,38515,2021-01-29
2021-01-30,"wielkopolskie",18775,99628,2021-01-29
2021-01-30,"zachodniopomorskie",8136,48690,2021-01-29
2021-01-31,"cały kraj",198477,1156785,2021-01-30
2021-01-31,"dolnośląskie",19104,101188,2021-01-30
2021-01-31,"kujawsko.pomorskie",10723,59145,2021-01-30
2021-01-31,"łódzkie",15651,82331,2021-01-30
2021-01-31,"lubelskie",9792,64971,2021-01-30
2021-01-31,"lubuskie",4247,28144,2021-01-30
2021-01-31,"małopolskie",14248,92780,2021-01-30
2021-01-31,"mazowieckie",29697,181466,2021-01-30
2021-01-31,"opolskie",6317,32250,2021-01-30
2021-01-31,"podkarpackie",6688,49845,2021-01-30
2021-01-31,"podlaskie",6097,35845,2021-01-30
2021-01-31,"pomorskie",15371,75532,2021-01-30
2021-01-31,"śląskie",22155,130875,2021-01-30
2021-01-31,"świętokrzyskie",5188,32731,2021-01-30
2021-01-31,"warmińsko.mazurskie",6265,38961,2021-01-30
2021-01-31,"wielkopolskie",18779,101001,2021-01-30
2021-01-31,"zachodniopomorskie",8155,49720,2021-01-30
2021-02-01,"cały kraj",200536,1176758,2021-01-31
2021-02-01,"dolnośląskie",19964,104141,2021-01-31
2021-02-01,"kujawsko.pomorskie",10725,59730,2021-01-31
2021-02-01,"łódzkie",15685,83534,2021-01-31
2021-02-01,"lubelskie",9795,65944,2021-01-31
2021-02-01,"lubuskie",4250,28794,2021-01-31
2021-02-01,"małopolskie",14255,93798,2021-01-31
2021-02-01,"mazowieckie",30222,185499,2021-01-31
2021-02-01,"opolskie",6318,32675,2021-01-31
2021-02-01,"podkarpackie",6689,50192,2021-01-31
2021-02-01,"podlaskie",6121,36182,2021-01-31
2021-02-01,"pomorskie",15940,78246,2021-01-31
2021-02-01,"śląskie",22169,132035,2021-01-31
2021-02-01,"świętokrzyskie",5188,33076,2021-01-31
2021-02-01,"warmińsko.mazurskie",6267,39449,2021-01-31
2021-02-01,"wielkopolskie",18782,102713,2021-01-31
2021-02-01,"zachodniopomorskie",8166,50750,2021-01-31
2021-02-02,"cały kraj",233128,1231558,2021-02-01
2021-02-02,"dolnośląskie",23304,109132,2021-02-01
2021-02-02,"kujawsko.pomorskie",12273,62253,2021-02-01
2021-02-02,"łódzkie",17929,87232,2021-02-01
2021-02-02,"lubelskie",11821,69405,2021-02-01
2021-02-02,"lubuskie",4781,30181,2021-02-01
2021-02-02,"małopolskie",16841,98584,2021-02-01
2021-02-02,"mazowieckie",35330,194150,2021-02-01
2021-02-02,"opolskie",7344,34135,2021-02-01
2021-02-02,"podkarpackie",7681,52219,2021-02-01
2021-02-02,"podlaskie",7143,37801,2021-02-01
2021-02-02,"pomorskie",18076,81684,2021-02-01
2021-02-02,"śląskie",26200,137915,2021-02-01
2021-02-02,"świętokrzyskie",6062,34652,2021-02-01
2021-02-02,"warmińsko.mazurskie",7141,41058,2021-02-01
2021-02-02,"wielkopolskie",21320,107276,2021-02-01
2021-02-02,"zachodniopomorskie",9882,53881,2021-02-01
2021-02-03,"cały kraj",289189,1342241,2021-02-02
2021-02-03,"dolnośląskie",28605,118541,2021-02-02
2021-02-03,"kujawsko.pomorskie",15102,67749,2021-02-02
2021-02-03,"łódzkie",21498,95072,2021-02-02
2021-02-03,"lubelskie",15014,76554,2021-02-02
2021-02-03,"lubuskie",5951,33121,2021-02-02
2021-02-03,"małopolskie",20843,107232,2021-02-02
2021-02-03,"mazowieckie",45030,211472,2021-02-02
2021-02-03,"opolskie",8727,36983,2021-02-02
2021-02-03,"podkarpackie",9761,57573,2021-02-02
2021-02-03,"podlaskie",8939,41895,2021-02-02
2021-02-03,"pomorskie",21675,88694,2021-02-02
2021-02-03,"śląskie",33134,149944,2021-02-02
2021-02-03,"świętokrzyskie",7934,38188,2021-02-02
2021-02-03,"warmińsko.mazurskie",9193,44901,2021-02-02
2021-02-03,"wielkopolskie",25391,115660,2021-02-02
2021-02-03,"zachodniopomorskie",12392,58662,2021-02-02
2021-02-04,"cały kraj",344431,1461362,2021-02-03
2021-02-04,"dolnośląskie",33540,129151,2021-02-03
2021-02-04,"kujawsko.pomorskie",17500,73097,2021-02-03
2021-02-04,"łódzkie",25298,103323,2021-02-03
2021-02-04,"lubelskie",18379,83611,2021-02-03
2021-02-04,"lubuskie",7078,35864,2021-02-03
2021-02-04,"małopolskie",25221,117533,2021-02-03
2021-02-04,"mazowieckie",55433,231652,2021-02-03
2021-02-04,"opolskie",9969,39963,2021-02-03
2021-02-04,"podkarpackie",11617,63196,2021-02-03
2021-02-04,"podlaskie",10320,45837,2021-02-03
2021-02-04,"pomorskie",25330,95673,2021-02-03
2021-02-04,"śląskie",39532,162909,2021-02-03
2021-02-04,"świętokrzyskie",9352,41700,2021-02-03
2021-02-04,"warmińsko.mazurskie",11367,49118,2021-02-03
2021-02-04,"wielkopolskie",29667,125050,2021-02-03
2021-02-04,"zachodniopomorskie",14828,63685,2021-02-03
2021-02-05,"cały kraj",395374,1566369,2021-02-04
2021-02-05,"dolnośląskie",37796,138821,2021-02-04
2021-02-05,"kujawsko.pomorskie",20243,77991,2021-02-04
2021-02-05,"łódzkie",28790,110205,2021-02-04
2021-02-05,"lubelskie",21447,89823,2021-02-04
2021-02-05,"lubuskie",7976,37735,2021-02-04
2021-02-05,"małopolskie",29294,126741,2021-02-04
2021-02-05,"mazowieckie",65010,249326,2021-02-04
2021-02-05,"opolskie",11158,42657,2021-02-04
2021-02-05,"podkarpackie",13427,68346,2021-02-04
2021-02-05,"podlaskie",11760,49372,2021-02-04
2021-02-05,"pomorskie",28767,101830,2021-02-04
2021-02-05,"śląskie",44694,174092,2021-02-04
2021-02-05,"świętokrzyskie",10722,44740,2021-02-04
2021-02-05,"warmińsko.mazurskie",13160,52767,2021-02-04
2021-02-05,"wielkopolskie",33891,133361,2021-02-04
2021-02-05,"zachodniopomorskie",17239,68562,2021-02-04
2021-02-06,"cały kraj",424729,1617529,2021-02-05
2021-02-06,"dolnośląskie",40693,144056,2021-02-05
2021-02-06,"kujawsko.pomorskie",21380,80078,2021-02-05
2021-02-06,"łódzkie",30798,113182,2021-02-05
2021-02-06,"lubelskie",23305,93127,2021-02-05
2021-02-06,"lubuskie",8683,38687,2021-02-05
2021-02-06,"małopolskie",31428,131110,2021-02-05
2021-02-06,"mazowieckie",70622,259077,2021-02-05
2021-02-06,"opolskie",11755,43644,2021-02-05
2021-02-06,"podkarpackie",14708,71100,2021-02-05
2021-02-06,"podlaskie",12405,50644,2021-02-05
2021-02-06,"pomorskie",30509,104300,2021-02-05
2021-02-06,"śląskie",46919,178164,2021-02-05
2021-02-06,"świętokrzyskie",11249,45870,2021-02-05
2021-02-06,"warmińsko.mazurskie",14154,54457,2021-02-05
2021-02-06,"wielkopolskie",37410,138740,2021-02-05
2021-02-06,"zachodniopomorskie",18711,71293,2021-02-05
2021-02-07,"cały kraj",440364,1640923,2021-02-06
2021-02-07,"dolnośląskie",43484,147723,2021-02-06
2021-02-07,"kujawsko.pomorskie",21381,80329,2021-02-06
2021-02-07,"łódzkie",33458,116161,2021-02-06
2021-02-07,"lubelskie",24046,94017,2021-02-06
2021-02-07,"lubuskie",9047,39090,2021-02-06
2021-02-07,"małopolskie",31940,132487,2021-02-06
2021-02-07,"mazowieckie",74161,263987,2021-02-06
2021-02-07,"opolskie",11891,43976,2021-02-06
2021-02-07,"podkarpackie",15680,72577,2021-02-06
2021-02-07,"podlaskie",12586,50886,2021-02-06
2021-02-07,"pomorskie",31175,105148,2021-02-06
2021-02-07,"śląskie",49022,180818,2021-02-06
2021-02-07,"świętokrzyskie",11324,46160,2021-02-06
2021-02-07,"warmińsko.mazurskie",14308,54639,2021-02-06
2021-02-07,"wielkopolskie",37838,140287,2021-02-06
2021-02-07,"zachodniopomorskie",19023,72638,2021-02-06
2021-02-08,"cały kraj",450495,1656473,2021-02-07
2021-02-08,"dolnośląskie",45060,149820,2021-02-07
2021-02-08,"kujawsko.pomorskie",21605,80706,2021-02-07
2021-02-08,"łódzkie",35491,118469,2021-02-07
2021-02-08,"lubelskie",24295,94424,2021-02-07
2021-02-08,"lubuskie",9465,39535,2021-02-07
2021-02-08,"małopolskie",32423,133621,2021-02-07
2021-02-08,"mazowieckie",76740,267701,2021-02-07
2021-02-08,"opolskie",11897,44090,2021-02-07
2021-02-08,"podkarpackie",15981,72965,2021-02-07
2021-02-08,"podlaskie",12596,50906,2021-02-07
2021-02-08,"pomorskie",31973,106029,2021-02-07
2021-02-08,"śląskie",50224,182367,2021-02-07
2021-02-08,"świętokrzyskie",11324,46262,2021-02-07
2021-02-08,"warmińsko.mazurskie",14551,54891,2021-02-07
2021-02-08,"wielkopolskie",37844,141069,2021-02-07
2021-02-08,"zachodniopomorskie",19026,73618,2021-02-07
2021-02-09,"cały kraj",462335,1688218,2021-02-08
2021-02-09,"dolnośląskie",45607,152210,2021-02-08
2021-02-09,"kujawsko.pomorskie",21965,81840,2021-02-08
2021-02-09,"łódzkie",36566,120633,2021-02-08
2021-02-09,"lubelskie",24872,96435,2021-02-08
2021-02-09,"lubuskie",9734,40239,2021-02-08
2021-02-09,"małopolskie",33563,136981,2021-02-08
2021-02-09,"mazowieckie",79378,273623,2021-02-08
2021-02-09,"opolskie",11910,44751,2021-02-08
2021-02-09,"podkarpackie",16707,74378,2021-02-08
2021-02-09,"podlaskie",12755,51594,2021-02-08
2021-02-09,"pomorskie",32991,108213,2021-02-08
2021-02-09,"śląskie",51095,185348,2021-02-08
2021-02-09,"świętokrzyskie",11575,46971,2021-02-08
2021-02-09,"warmińsko.mazurskie",15093,56002,2021-02-08
2021-02-09,"wielkopolskie",39110,144059,2021-02-08
2021-02-09,"zachodniopomorskie",19414,74941,2021-02-08
2021-02-10,"cały kraj",482145,1773416,2021-02-09
2021-02-10,"dolnośląskie",47038,158809,2021-02-09
2021-02-10,"kujawsko.pomorskie",22874,86156,2021-02-09
2021-02-10,"łódzkie",37615,126163,2021-02-09
2021-02-10,"lubelskie",25834,101554,2021-02-09
2021-02-10,"lubuskie",10190,42428,2021-02-09
2021-02-10,"małopolskie",34660,143831,2021-02-09
2021-02-10,"mazowieckie",82041,286503,2021-02-09
2021-02-10,"opolskie",12425,46905,2021-02-09
2021-02-10,"podkarpackie",18182,79019,2021-02-09
2021-02-10,"podlaskie",13272,54924,2021-02-09
2021-02-10,"pomorskie",34421,114000,2021-02-09
2021-02-10,"śląskie",53390,194863,2021-02-09
2021-02-10,"świętokrzyskie",12300,50134,2021-02-09
2021-02-10,"warmińsko.mazurskie",16213,59458,2021-02-09
2021-02-10,"wielkopolskie",41542,150747,2021-02-09
2021-02-10,"zachodniopomorskie",20148,77922,2021-02-09
2021-02-11,"cały kraj",523920,1883707,2021-02-10
2021-02-11,"dolnośląskie",50652,168059,2021-02-10
2021-02-11,"kujawsko.pomorskie",25114,91537,2021-02-10
2021-02-11,"łódzkie",40542,133828,2021-02-10
2021-02-11,"lubelskie",28071,108104,2021-02-10
2021-02-11,"lubuskie",11277,45319,2021-02-10
2021-02-11,"małopolskie",38094,152489,2021-02-10
2021-02-11,"mazowieckie",88587,303409,2021-02-10
2021-02-11,"opolskie",13727,50080,2021-02-10
2021-02-11,"podkarpackie",20510,85589,2021-02-10
2021-02-11,"podlaskie",14471,58780,2021-02-10
2021-02-11,"pomorskie",36533,120382,2021-02-10
2021-02-11,"śląskie",58335,206817,2021-02-10
2021-02-11,"świętokrzyskie",13718,53477,2021-02-10
2021-02-11,"warmińsko.mazurskie",17528,63239,2021-02-10
2021-02-11,"wielkopolskie",44859,159799,2021-02-10
2021-02-11,"zachodniopomorskie",21902,82799,2021-02-10
2021-02-12,"cały kraj",580606,1993320,2021-02-11
2021-02-12,"dolnośląskie",54311,176112,2021-02-11
2021-02-12,"kujawsko.pomorskie",27713,96530,2021-02-11
2021-02-12,"łódzkie",44169,141066,2021-02-11
2021-02-12,"lubelskie",31220,114654,2021-02-11
2021-02-12,"lubuskie",12599,48138,2021-02-11
2021-02-12,"małopolskie",43762,162240,2021-02-11
2021-02-12,"mazowieckie",97021,319141,2021-02-11
2021-02-12,"opolskie",15977,53564,2021-02-11
2021-02-12,"podkarpackie",22836,91140,2021-02-11
2021-02-12,"podlaskie",16317,62699,2021-02-11
2021-02-12,"pomorskie",40618,127996,2021-02-11
2021-02-12,"śląskie",65658,219828,2021-02-11
2021-02-12,"świętokrzyskie",15722,57078,2021-02-11
2021-02-12,"warmińsko.mazurskie",19590,67470,2021-02-11
2021-02-12,"wielkopolskie",48871,168162,2021-02-11
2021-02-12,"zachodniopomorskie",24222,87502,2021-02-11
2021-02-13,"cały kraj",624906,2070585,2021-02-12
2021-02-13,"dolnośląskie",56982,181297,2021-02-12
2021-02-13,"kujawsko.pomorskie",30265,100496,2021-02-12
2021-02-13,"łódzkie",47331,146445,2021-02-12
2021-02-13,"lubelskie",33909,119549,2021-02-12
2021-02-13,"lubuskie",13492,50172,2021-02-12
2021-02-13,"małopolskie",48201,169050,2021-02-12
2021-02-13,"mazowieckie",103831,330556,2021-02-12
2021-02-13,"opolskie",17221,55634,2021-02-12
2021-02-13,"podkarpackie",24552,94716,2021-02-12
2021-02-13,"podlaskie",17913,65613,2021-02-12
2021-02-13,"pomorskie",43723,133068,2021-02-12
2021-02-13,"śląskie",71929,228922,2021-02-12
2021-02-13,"świętokrzyskie",17177,59617,2021-02-12
2021-02-13,"warmińsko.mazurskie",20876,70202,2021-02-12
2021-02-13,"wielkopolskie",51949,174469,2021-02-12
2021-02-13,"zachodniopomorskie",25555,90779,2021-02-12
2021-02-14,"cały kraj",640649,2106665,2021-02-13
2021-02-14,"dolnośląskie",58152,184614,2021-02-13
2021-02-14,"kujawsko.pomorskie",31922,102877,2021-02-13
2021-02-14,"łódzkie",48554,148951,2021-02-13
2021-02-14,"lubelskie",34864,121406,2021-02-13
2021-02-14,"lubuskie",13710,51168,2021-02-13
2021-02-14,"małopolskie",49297,171996,2021-02-13
2021-02-14,"mazowieckie",106734,336350,2021-02-13
2021-02-14,"opolskie",17460,56388,2021-02-13
2021-02-14,"podkarpackie",25286,97061,2021-02-13
2021-02-14,"podlaskie",18193,66388,2021-02-13
2021-02-14,"pomorskie",44482,135779,2021-02-13
2021-02-14,"śląskie",74230,233280,2021-02-13
2021-02-14,"świętokrzyskie",17478,60500,2021-02-13
2021-02-14,"warmińsko.mazurskie",21066,70824,2021-02-13
2021-02-14,"wielkopolskie",53313,177233,2021-02-13
2021-02-14,"zachodniopomorskie",25908,91850,2021-02-13
2021-02-15,"cały kraj",645970,2121821,2021-02-14
2021-02-15,"dolnośląskie",58526,185823,2021-02-14
2021-02-15,"kujawsko.pomorskie",32234,103648,2021-02-14
2021-02-15,"łódzkie",48901,149892,2021-02-14
2021-02-15,"lubelskie",35087,122169,2021-02-14
2021-02-15,"lubuskie",13958,51698,2021-02-14
2021-02-15,"małopolskie",49366,172746,2021-02-14
2021-02-15,"mazowieckie",107599,339821,2021-02-14
2021-02-15,"opolskie",17562,56490,2021-02-14
2021-02-15,"podkarpackie",25409,98028,2021-02-14
2021-02-15,"podlaskie",18313,66769,2021-02-14
2021-02-15,"pomorskie",44726,136951,2021-02-14
2021-02-15,"śląskie",75398,235465,2021-02-14
2021-02-15,"świętokrzyskie",17642,60829,2021-02-14
2021-02-15,"warmińsko.mazurskie",21137,70904,2021-02-14
2021-02-15,"wielkopolskie",54018,178181,2021-02-14
2021-02-15,"zachodniopomorskie",26094,92407,2021-02-14
2021-02-16,"cały kraj",658234,2158722,2021-02-15
2021-02-16,"dolnośląskie",59387,189324,2021-02-15
2021-02-16,"kujawsko.pomorskie",32740,105249,2021-02-15
2021-02-16,"łódzkie",49461,151593,2021-02-15
2021-02-16,"lubelskie",35900,124669,2021-02-15
2021-02-16,"lubuskie",14261,52557,2021-02-15
2021-02-16,"małopolskie",50634,176108,2021-02-15
2021-02-16,"mazowieckie",110181,346135,2021-02-15
2021-02-16,"opolskie",17746,57271,2021-02-15
2021-02-16,"podkarpackie",26151,99796,2021-02-15
2021-02-16,"podlaskie",18932,67989,2021-02-15
2021-02-16,"pomorskie",45598,139477,2021-02-15
2021-02-16,"śląskie",76346,238308,2021-02-15
2021-02-16,"świętokrzyskie",18083,61745,2021-02-15
2021-02-16,"warmińsko.mazurskie",21575,73362,2021-02-15
2021-02-16,"wielkopolskie",54626,181012,2021-02-15
2021-02-16,"zachodniopomorskie",26613,94127,2021-02-15
2021-02-17,"cały kraj",691379,2229623,2021-02-16
2021-02-17,"dolnośląskie",62042,195378,2021-02-16
2021-02-17,"kujawsko.pomorskie",34473,109388,2021-02-16
2021-02-17,"łódzkie",51666,156153,2021-02-16
2021-02-17,"lubelskie",37814,128606,2021-02-16
2021-02-17,"lubuskie",15427,54810,2021-02-16
2021-02-17,"małopolskie",54231,182401,2021-02-16
2021-02-17,"mazowieckie",115020,357069,2021-02-16
2021-02-17,"opolskie",18503,58901,2021-02-16
2021-02-17,"podkarpackie",28421,103591,2021-02-16
2021-02-17,"podlaskie",20568,71150,2021-02-16
2021-02-17,"pomorskie",48034,144076,2021-02-16
2021-02-17,"śląskie",79462,244906,2021-02-16
2021-02-17,"świętokrzyskie",19124,63356,2021-02-16
2021-02-17,"warmińsko.mazurskie",22451,76339,2021-02-16
2021-02-17,"wielkopolskie",56560,186833,2021-02-16
2021-02-17,"zachodniopomorskie",27583,96666,2021-02-16
2021-02-18,"cały kraj",773985,2384196,2021-02-17
2021-02-18,"dolnośląskie",68692,207946,2021-02-17
2021-02-18,"kujawsko.pomorskie",38827,117198,2021-02-17
2021-02-18,"łódzkie",57123,166529,2021-02-17
2021-02-18,"lubelskie",42372,137068,2021-02-17
2021-02-18,"lubuskie",18592,59581,2021-02-17
2021-02-18,"małopolskie",61456,195732,2021-02-17
2021-02-18,"mazowieckie",127514,380778,2021-02-17
2021-02-18,"opolskie",20903,63420,2021-02-17
2021-02-18,"podkarpackie",32822,110739,2021-02-17
2021-02-18,"podlaskie",23665,76926,2021-02-17
2021-02-18,"pomorskie",52770,154111,2021-02-17
2021-02-18,"śląskie",88432,260985,2021-02-17
2021-02-18,"świętokrzyskie",21358,67591,2021-02-17
2021-02-18,"warmińsko.mazurskie",25365,82409,2021-02-17
2021-02-18,"wielkopolskie",63137,200381,2021-02-17
2021-02-18,"zachodniopomorskie",30957,102802,2021-02-17
2021-02-19,"cały kraj",865714,2556223,2021-02-18
2021-02-19,"dolnośląskie",76232,221843,2021-02-18
2021-02-19,"kujawsko.pomorskie",43732,126224,2021-02-18
2021-02-19,"łódzkie",63092,177873,2021-02-18
2021-02-19,"lubelskie",48259,147623,2021-02-18
2021-02-19,"lubuskie",20749,63539,2021-02-18
2021-02-19,"małopolskie",69552,210678,2021-02-18
2021-02-19,"mazowieckie",140808,405082,2021-02-18
2021-02-19,"opolskie",23842,68338,2021-02-18
2021-02-19,"podkarpackie",38269,120234,2021-02-18
2021-02-19,"podlaskie",26534,82342,2021-02-18
2021-02-19,"pomorskie",57706,164627,2021-02-18
2021-02-19,"śląskie",98478,281207,2021-02-18
2021-02-19,"świętokrzyskie",24262,72783,2021-02-18
2021-02-19,"warmińsko.mazurskie",28130,88456,2021-02-18
2021-02-19,"wielkopolskie",70697,214723,2021-02-18
2021-02-19,"zachodniopomorskie",35372,110651,2021-02-18
2021-02-20,"cały kraj",916695,2659912,2021-02-19
2021-02-20,"dolnośląskie",79769,229179,2021-02-19
2021-02-20,"kujawsko.pomorskie",47119,132049,2021-02-19
2021-02-20,"łódzkie",65971,184629,2021-02-19
2021-02-20,"lubelskie",52138,154635,2021-02-19
2021-02-20,"lubuskie",22137,66594,2021-02-19
2021-02-20,"małopolskie",73550,219311,2021-02-19
2021-02-20,"mazowieckie",147615,421113,2021-02-19
2021-02-20,"opolskie",25138,70806,2021-02-19
2021-02-20,"podkarpackie",41351,125880,2021-02-19
2021-02-20,"podlaskie",28103,85793,2021-02-19
2021-02-20,"pomorskie",61106,170965,2021-02-19
2021-02-20,"śląskie",103501,290922,2021-02-19
2021-02-20,"świętokrzyskie",26115,76377,2021-02-19
2021-02-20,"warmińsko.mazurskie",29826,92199,2021-02-19
2021-02-20,"wielkopolskie",75168,223777,2021-02-19
2021-02-20,"zachodniopomorskie",38088,115683,2021-02-19
2021-02-21,"cały kraj",925441,2696924,2021-02-20
2021-02-21,"dolnośląskie",80703,231917,2021-02-20
2021-02-21,"kujawsko.pomorskie",47320,133841,2021-02-20
2021-02-21,"łódzkie",66755,187299,2021-02-20
2021-02-21,"lubelskie",52557,156388,2021-02-20
2021-02-21,"lubuskie",22550,67839,2021-02-20
2021-02-21,"małopolskie",74317,222315,2021-02-20
2021-02-21,"mazowieckie",149306,427476,2021-02-20
2021-02-21,"opolskie",25158,71064,2021-02-20
2021-02-21,"podkarpackie",41740,128571,2021-02-20
2021-02-21,"podlaskie",28257,86692,2021-02-20
2021-02-21,"pomorskie",61949,174126,2021-02-20
2021-02-21,"śląskie",103887,293910,2021-02-20
2021-02-21,"świętokrzyskie",26141,77253,2021-02-20
2021-02-21,"warmińsko.mazurskie",29928,93214,2021-02-20
2021-02-21,"wielkopolskie",76244,227736,2021-02-20
2021-02-21,"zachodniopomorskie",38629,117283,2021-02-20
2021-02-22,"cały kraj",929724,2714266,2021-02-21
2021-02-22,"dolnośląskie",81071,233999,2021-02-21
2021-02-22,"kujawsko.pomorskie",47319,134063,2021-02-21
2021-02-22,"łódzkie",67105,188346,2021-02-21
2021-02-22,"lubelskie",52887,157119,2021-02-21
2021-02-22,"lubuskie",22880,68380,2021-02-21
2021-02-22,"małopolskie",74848,223929,2021-02-21
2021-02-22,"mazowieckie",150359,431359,2021-02-21
2021-02-22,"opolskie",25158,71260,2021-02-21
2021-02-22,"podkarpackie",41740,129579,2021-02-21
2021-02-22,"podlaskie",28319,87333,2021-02-21
2021-02-22,"pomorskie",62606,176142,2021-02-21
2021-02-22,"śląskie",103951,294835,2021-02-21
